Date,HRU,ID.x,ASP,ID.y,Manual
1998-07-08,101,2F05P,0,NA,NA
1998-07-09,101,2F05P,0,NA,NA
1998-07-10,101,2F05P,0,NA,NA
1998-07-11,101,2F05P,0,NA,NA
1998-07-12,101,2F05P,0,NA,NA
1998-07-13,101,2F05P,0,NA,NA
1998-07-14,101,2F05P,0,NA,NA
1998-07-15,101,2F05P,0,NA,NA
1998-07-16,101,2F05P,0,NA,NA
1998-07-17,101,2F05P,0,NA,NA
1998-07-18,101,2F05P,0,NA,NA
1998-07-19,101,2F05P,0,NA,NA
1998-07-20,101,2F05P,0,NA,NA
1998-07-21,101,2F05P,0,NA,NA
1998-07-22,101,2F05P,0,NA,NA
1998-07-23,101,2F05P,0,NA,NA
1998-07-24,101,2F05P,0,NA,NA
1998-07-25,101,2F05P,0,NA,NA
1998-07-26,101,2F05P,0,NA,NA
1998-07-27,101,2F05P,0,NA,NA
1998-07-28,101,2F05P,0,NA,NA
1998-07-29,101,2F05P,0,NA,NA
1998-07-30,101,2F05P,0,NA,NA
1998-07-31,101,2F05P,0,NA,NA
1998-08-01,101,2F05P,0,NA,NA
1998-08-02,101,2F05P,0,NA,NA
1998-08-03,101,2F05P,0,NA,NA
1998-08-04,101,2F05P,0,NA,NA
1998-08-05,101,2F05P,0,NA,NA
1998-08-06,101,2F05P,0,NA,NA
1998-08-07,101,2F05P,0,NA,NA
1998-08-08,101,2F05P,0,NA,NA
1998-08-09,101,2F05P,8,NA,NA
1998-08-10,101,2F05P,11,NA,NA
1998-10-02,101,2F05P,15,NA,NA
1998-10-02,1051,2F18P,0,NA,NA
1998-10-03,101,2F05P,8,NA,NA
1998-10-03,1051,2F18P,0,NA,NA
1998-10-04,101,2F05P,4,NA,NA
1998-10-04,1051,2F18P,0,NA,NA
1998-10-05,101,2F05P,0,NA,NA
1998-10-05,1051,2F18P,0,NA,NA
1998-10-06,101,2F05P,0,NA,NA
1998-10-06,1051,2F18P,0,NA,NA
1998-10-07,101,2F05P,0,NA,NA
1998-10-07,1051,2F18P,0,NA,NA
1998-10-08,101,2F05P,0,NA,NA
1998-10-08,1051,2F18P,0,NA,NA
1998-10-09,101,2F05P,0,NA,NA
1998-10-09,1051,2F18P,0,NA,NA
1998-10-10,101,2F05P,0,NA,NA
1998-10-10,1051,2F18P,18,NA,NA
1998-10-11,101,2F05P,0,NA,NA
1998-10-11,1051,2F18P,16,NA,NA
1998-10-12,101,2F05P,8,NA,NA
1998-10-12,1051,2F18P,13,NA,NA
1998-10-13,101,2F05P,8,NA,NA
1998-10-13,1051,2F18P,5,NA,NA
1998-10-14,101,2F05P,11,NA,NA
1998-10-14,1051,2F18P,0,NA,NA
1998-10-15,101,2F05P,15,NA,NA
1998-10-15,1051,2F18P,0,NA,NA
1998-10-16,101,2F05P,15,NA,NA
1998-10-16,1051,2F18P,0,NA,NA
1998-10-17,101,2F05P,15,NA,NA
1998-10-17,1051,2F18P,0,NA,NA
1998-10-18,101,2F05P,15,NA,NA
1998-10-18,1051,2F18P,0,NA,NA
1998-10-19,101,2F05P,19,NA,NA
1998-10-19,1051,2F18P,0,NA,NA
1998-10-20,101,2F05P,15,NA,NA
1998-10-20,1051,2F18P,0,NA,NA
1998-10-21,101,2F05P,15,NA,NA
1998-10-21,1051,2F18P,0,NA,NA
1998-10-22,101,2F05P,15,NA,NA
1998-10-22,1051,2F18P,0,NA,NA
1998-10-23,101,2F05P,10,NA,NA
1998-10-23,1051,2F18P,0,NA,NA
1998-10-24,101,2F05P,8,NA,NA
1998-10-24,1051,2F18P,0,NA,NA
1998-10-25,101,2F05P,5,NA,NA
1998-10-25,1051,2F18P,0,NA,NA
1998-10-26,101,2F05P,15,NA,NA
1998-10-26,1051,2F18P,0,NA,NA
1998-10-27,101,2F05P,15,NA,NA
1998-10-27,1051,2F18P,0,NA,NA
1998-10-28,101,2F05P,15,NA,NA
1998-10-28,1051,2F18P,0,NA,NA
1998-10-29,101,2F05P,15,NA,NA
1998-10-29,1051,2F18P,0,NA,NA
1998-10-30,101,2F05P,15,NA,NA
1998-10-30,1051,2F18P,0,NA,NA
1998-10-31,101,2F05P,15,NA,NA
1998-10-31,1051,2F18P,0,NA,NA
1998-11-01,101,2F05P,19,NA,NA
1998-11-01,1051,2F18P,0,NA,NA
1998-11-02,101,2F05P,19,NA,NA
1998-11-02,1051,2F18P,0,NA,NA
1998-11-03,101,2F05P,23,NA,NA
1998-11-03,1051,2F18P,0,NA,NA
1998-11-04,101,2F05P,23,NA,NA
1998-11-04,1051,2F18P,5,NA,NA
1998-11-05,101,2F05P,34,NA,NA
1998-11-05,1051,2F18P,13,NA,NA
1998-11-06,101,2F05P,34,NA,NA
1998-11-06,1051,2F18P,15,NA,NA
1998-11-07,101,2F05P,38,NA,NA
1998-11-07,1051,2F18P,23,NA,NA
1998-11-08,101,2F05P,38,NA,NA
1998-11-08,1051,2F18P,22,NA,NA
1998-11-09,101,2F05P,49,NA,NA
1998-11-09,1051,2F18P,23,NA,NA
1998-11-10,101,2F05P,60,NA,NA
1998-11-10,1051,2F18P,23,NA,NA
1998-11-11,101,2F05P,68,NA,NA
1998-11-11,1051,2F18P,23,NA,NA
1998-11-12,101,2F05P,83,NA,NA
1998-11-12,1051,2F18P,25,NA,NA
1998-11-13,101,2F05P,86,NA,NA
1998-11-13,1051,2F18P,29,NA,NA
1998-11-14,101,2F05P,83,NA,NA
1998-11-14,1051,2F18P,31,NA,NA
1998-11-15,101,2F05P,83,NA,NA
1998-11-15,1051,2F18P,30,NA,NA
1998-11-16,101,2F05P,86,NA,NA
1998-11-16,1051,2F18P,29,NA,NA
1998-11-17,101,2F05P,94,NA,NA
1998-11-17,1051,2F18P,29,NA,NA
1998-11-18,101,2F05P,105,NA,NA
1998-11-18,1051,2F18P,28,NA,NA
1998-11-19,101,2F05P,109,NA,NA
1998-11-19,1051,2F18P,28,NA,NA
1998-11-20,101,2F05P,109,NA,NA
1998-11-20,1051,2F18P,28,NA,NA
1998-11-21,101,2F05P,113,NA,NA
1998-11-21,1051,2F18P,40,NA,NA
1998-11-22,101,2F05P,113,NA,NA
1998-11-22,1051,2F18P,44,NA,NA
1998-11-23,101,2F05P,124,NA,NA
1998-11-23,1051,2F18P,44,NA,NA
1998-11-24,101,2F05P,139,NA,NA
1998-11-24,1051,2F18P,52,NA,NA
1998-11-25,101,2F05P,143,NA,NA
1998-11-25,1051,2F18P,63,NA,NA
1998-11-26,101,2F05P,143,NA,NA
1998-11-26,1051,2F18P,70,NA,NA
1998-11-27,101,2F05P,143,NA,NA
1998-11-27,1051,2F18P,74,NA,NA
1998-11-28,101,2F05P,146,NA,NA
1998-11-28,1051,2F18P,74,NA,NA
1998-11-29,101,2F05P,154,NA,NA
1998-11-29,1051,2F18P,74,NA,NA
1998-11-30,101,2F05P,154,NA,NA
1998-11-30,1051,2F18P,77,NA,NA
1998-12-01,101,2F05P,150,NA,NA
1998-12-01,1051,2F18P,81,NA,NA
1998-12-02,101,2F05P,158,NA,NA
1998-12-02,1051,2F18P,89,NA,NA
1998-12-03,101,2F05P,158,NA,NA
1998-12-03,1051,2F18P,90,NA,NA
1998-12-04,101,2F05P,165,NA,NA
1998-12-04,1051,2F18P,90,NA,NA
1998-12-05,101,2F05P,169,NA,NA
1998-12-05,1051,2F18P,94,NA,NA
1998-12-06,101,2F05P,169,NA,NA
1998-12-06,1051,2F18P,101,NA,NA
1998-12-07,101,2F05P,173,NA,NA
1998-12-07,1051,2F18P,102,NA,NA
1998-12-08,101,2F05P,173,NA,NA
1998-12-08,1051,2F18P,106,NA,NA
1998-12-09,101,2F05P,180,NA,NA
1998-12-10,101,2F05P,188,NA,NA
1998-12-11,101,2F05P,191,NA,NA
1998-12-11,1051,2F18P,115,NA,NA
1998-12-12,101,2F05P,195,NA,NA
1998-12-12,1051,2F18P,117,NA,NA
1998-12-13,101,2F05P,199,NA,NA
1998-12-13,1051,2F18P,117,NA,NA
1998-12-14,101,2F05P,206,NA,NA
1998-12-14,1051,2F18P,120,NA,NA
1998-12-15,101,2F05P,203,NA,NA
1998-12-15,1051,2F18P,120,NA,NA
1998-12-16,101,2F05P,206,NA,NA
1998-12-16,1051,2F18P,122,NA,NA
1998-12-17,101,2F05P,203,NA,NA
1998-12-17,1051,2F18P,125,NA,NA
1998-12-18,101,2F05P,203,NA,NA
1998-12-18,1051,2F18P,129,NA,NA
1998-12-19,101,2F05P,203,NA,NA
1998-12-19,1051,2F18P,129,NA,NA
1998-12-20,101,2F05P,206,NA,NA
1998-12-20,1051,2F18P,129,NA,NA
1998-12-21,101,2F05P,214,NA,NA
1998-12-21,1051,2F18P,127,NA,NA
1998-12-22,101,2F05P,218,NA,NA
1998-12-22,1051,2F18P,127,NA,NA
1998-12-23,101,2F05P,233,NA,NA
1998-12-23,1051,2F18P,127,NA,NA
1998-12-24,101,2F05P,255,NA,NA
1998-12-24,1051,2F18P,143,NA,NA
1998-12-25,101,2F05P,270,NA,NA
1998-12-25,1051,2F18P,146,NA,NA
1998-12-26,101,2F05P,278,NA,NA
1998-12-26,1051,2F18P,167,NA,NA
1998-12-27,101,2F05P,304,NA,NA
1998-12-27,1051,2F18P,171,NA,NA
1998-12-28,101,2F05P,311,NA,NA
1998-12-28,1051,2F18P,184,NA,NA
1998-12-29,101,2F05P,311,NA,NA
1998-12-29,1051,2F18P,186,NA,NA
1998-12-30,101,2F05P,308,NA,NA
1998-12-30,1051,2F18P,192,NA,NA
1998-12-31,101,2F05P,311,NA,NA
1998-12-31,1051,2F18P,209,NA,NA
1999-01-01,101,2F05P,315,NA,NA
1999-01-01,1051,2F18P,211,NA,NA
1999-01-02,101,2F05P,345,NA,NA
1999-01-02,1051,2F18P,211,NA,NA
1999-01-03,101,2F05P,353,NA,NA
1999-01-03,1051,2F18P,211,NA,NA
1999-01-04,101,2F05P,360,NA,NA
1999-01-04,1051,2F18P,212,NA,NA
1999-01-05,101,2F05P,371,NA,NA
1999-01-05,1051,2F18P,218,NA,NA
1999-01-06,101,2F05P,386,NA,NA
1999-01-06,1051,2F18P,217,NA,NA
1999-01-07,101,2F05P,390,NA,NA
1999-01-07,1051,2F18P,217,NA,NA
1999-01-08,101,2F05P,416,NA,NA
1999-01-08,1051,2F18P,222,NA,NA
1999-01-09,101,2F05P,413,NA,NA
1999-01-09,1051,2F18P,228,NA,NA
1999-01-10,101,2F05P,428,NA,NA
1999-01-10,1051,2F18P,235,NA,NA
1999-01-11,101,2F05P,435,NA,NA
1999-01-11,1051,2F18P,241,NA,NA
1999-01-12,101,2F05P,435,NA,NA
1999-01-12,1051,2F18P,241,NA,NA
1999-01-13,101,2F05P,439,NA,NA
1999-01-13,1051,2F18P,242,NA,NA
1999-01-14,101,2F05P,439,NA,NA
1999-01-14,1051,2F18P,247,NA,NA
1999-01-15,101,2F05P,450,NA,NA
1999-01-15,1051,2F18P,255,NA,NA
1999-01-16,101,2F05P,450,NA,NA
1999-01-16,1051,2F18P,258,NA,NA
1999-01-17,101,2F05P,461,NA,NA
1999-01-17,1051,2F18P,258,NA,NA
1999-01-18,101,2F05P,461,NA,NA
1999-01-18,1051,2F18P,275,NA,NA
1999-01-19,101,2F05P,465,NA,NA
1999-01-19,1051,2F18P,277,NA,NA
1999-01-20,101,2F05P,465,NA,NA
1999-01-20,1051,2F18P,283,NA,NA
1999-01-21,101,2F05P,458,NA,NA
1999-01-21,1051,2F18P,285,NA,NA
1999-01-22,101,2F05P,465,NA,NA
1999-01-22,1051,2F18P,287,NA,NA
1999-01-23,101,2F05P,469,NA,NA
1999-01-23,1051,2F18P,288,NA,NA
1999-01-24,101,2F05P,469,NA,NA
1999-01-24,1051,2F18P,288,NA,NA
1999-01-25,101,2F05P,484,NA,NA
1999-01-25,1051,2F18P,291,NA,NA
1999-01-26,101,2F05P,488,NA,NA
1999-01-26,1051,2F18P,296,NA,NA
1999-01-27,101,2F05P,491,NA,NA
1999-01-27,1051,2F18P,297,NA,NA
1999-01-28,101,2F05P,499,NA,NA
1999-01-28,1051,2F18P,302,NA,NA
1999-01-29,101,2F05P,495,NA,NA
1999-01-29,1051,2F18P,309,NA,NA
1999-01-30,101,2F05P,514,NA,NA
1999-01-30,1051,2F18P,311,NA,NA
1999-01-31,101,2F05P,506,NA,NA
1999-01-31,1051,2F18P,312,NA,NA
1999-02-01,101,2F05P,521,NA,NA
1999-02-01,1051,2F18P,317,NA,NA
1999-02-02,101,2F05P,525,NA,NA
1999-02-02,1051,2F18P,328,NA,NA
1999-02-03,101,2F05P,533,NA,NA
1999-02-03,1051,2F18P,335,NA,NA
1999-02-04,101,2F05P,540,NA,NA
1999-02-04,1051,2F18P,347,NA,NA
1999-02-05,101,2F05P,540,NA,NA
1999-02-05,1051,2F18P,350,NA,NA
1999-02-06,101,2F05P,544,NA,NA
1999-02-06,1051,2F18P,354,NA,NA
1999-02-07,101,2F05P,540,NA,NA
1999-02-07,1051,2F18P,360,NA,NA
1999-02-08,101,2F05P,536,NA,NA
1999-02-08,1051,2F18P,361,NA,NA
1999-02-09,101,2F05P,544,NA,NA
1999-02-10,101,2F05P,548,NA,NA
1999-02-10,1051,2F18P,365,NA,NA
1999-02-11,101,2F05P,548,NA,NA
1999-02-11,1051,2F18P,364,NA,NA
1999-02-12,101,2F05P,548,NA,NA
1999-02-12,1051,2F18P,367,NA,NA
1999-02-13,101,2F05P,555,NA,NA
1999-02-13,1051,2F18P,367,NA,NA
1999-02-14,101,2F05P,555,NA,NA
1999-02-14,1051,2F18P,367,NA,NA
1999-02-15,101,2F05P,559,NA,NA
1999-02-15,1051,2F18P,366,NA,NA
1999-02-16,101,2F05P,551,NA,NA
1999-02-16,1051,2F18P,367,NA,NA
1999-02-17,101,2F05P,555,NA,NA
1999-02-18,101,2F05P,574,NA,NA
1999-02-18,1051,2F18P,378,NA,NA
1999-02-19,101,2F05P,570,NA,NA
1999-02-19,1051,2F18P,384,NA,NA
1999-02-20,101,2F05P,574,NA,NA
1999-02-20,1051,2F18P,384,NA,NA
1999-02-21,101,2F05P,585,NA,NA
1999-02-21,1051,2F18P,388,NA,NA
1999-02-22,101,2F05P,596,NA,NA
1999-02-22,1051,2F18P,388,NA,NA
1999-02-23,101,2F05P,596,NA,NA
1999-02-23,1051,2F18P,396,NA,NA
1999-02-24,101,2F05P,608,NA,NA
1999-02-24,1051,2F18P,406,NA,NA
1999-02-25,101,2F05P,615,NA,NA
1999-02-25,1051,2F18P,410,NA,NA
1999-02-26,101,2F05P,608,NA,NA
1999-02-26,1051,2F18P,408,NA,NA
1999-02-27,101,2F05P,619,NA,NA
1999-02-27,1051,2F18P,417,NA,NA
1999-02-28,101,2F05P,645,NA,NA
1999-02-28,1051,2F18P,427,NA,NA
1999-03-01,101,2F05P,630,NA,NA
1999-03-01,1051,2F18P,431,NA,NA
1999-03-02,101,2F05P,634,NA,NA
1999-03-02,1051,2F18P,432,NA,NA
1999-03-03,101,2F05P,645,NA,NA
1999-03-03,1051,2F18P,453,NA,NA
1999-03-04,101,2F05P,649,NA,NA
1999-03-04,1051,2F18P,452,NA,NA
1999-03-05,101,2F05P,653,NA,NA
1999-03-05,1051,2F18P,453,NA,NA
1999-03-06,101,2F05P,653,NA,NA
1999-03-06,1051,2F18P,455,NA,NA
1999-03-07,101,2F05P,649,NA,NA
1999-03-07,1051,2F18P,456,NA,NA
1999-03-08,101,2F05P,653,NA,NA
1999-03-08,1051,2F18P,456,NA,NA
1999-03-09,101,2F05P,656,NA,NA
1999-03-09,1051,2F18P,458,NA,NA
1999-03-10,101,2F05P,668,NA,NA
1999-03-10,1051,2F18P,461,NA,NA
1999-03-11,101,2F05P,671,NA,NA
1999-03-11,1051,2F18P,462,NA,NA
1999-03-12,101,2F05P,683,NA,NA
1999-03-12,1051,2F18P,463,NA,NA
1999-03-13,101,2F05P,690,NA,NA
1999-03-13,1051,2F18P,467,NA,NA
1999-03-14,101,2F05P,698,NA,NA
1999-03-14,1051,2F18P,468,NA,NA
1999-03-15,101,2F05P,694,NA,NA
1999-03-15,1051,2F18P,467,NA,NA
1999-03-16,101,2F05P,690,NA,NA
1999-03-16,1051,2F18P,470,NA,NA
1999-03-17,101,2F05P,698,NA,NA
1999-03-17,1051,2F18P,473,NA,NA
1999-03-18,101,2F05P,713,NA,NA
1999-03-18,1051,2F18P,474,NA,NA
1999-03-19,101,2F05P,698,NA,NA
1999-03-19,1051,2F18P,474,NA,NA
1999-03-20,101,2F05P,709,NA,NA
1999-03-20,1051,2F18P,474,NA,NA
1999-03-21,101,2F05P,713,NA,NA
1999-03-21,1051,2F18P,471,NA,NA
1999-03-22,101,2F05P,716,NA,NA
1999-03-22,1051,2F18P,460,NA,NA
1999-03-23,101,2F05P,724,NA,NA
1999-03-23,1051,2F18P,457,NA,NA
1999-03-24,101,2F05P,720,NA,NA
1999-03-24,1051,2F18P,458,NA,NA
1999-03-25,101,2F05P,728,NA,NA
1999-03-25,1051,2F18P,456,NA,NA
1999-03-26,101,2F05P,743,NA,NA
1999-03-26,1051,2F18P,457,NA,NA
1999-03-27,101,2F05P,735,NA,NA
1999-03-27,1051,2F18P,457,NA,NA
1999-03-28,101,2F05P,731,NA,NA
1999-03-28,1051,2F18P,459,NA,NA
1999-03-29,101,2F05P,724,NA,NA
1999-03-29,1051,2F18P,463,NA,NA
1999-03-30,101,2F05P,739,NA,NA
1999-03-30,1051,2F18P,467,NA,NA
1999-03-31,101,2F05P,754,NA,NA
1999-03-31,1051,2F18P,469,NA,NA
1999-04-01,101,2F05P,750,NA,NA
1999-04-01,1051,2F18P,467,NA,NA
1999-04-02,101,2F05P,746,NA,NA
1999-04-02,1051,2F18P,469,NA,NA
1999-04-03,101,2F05P,743,NA,NA
1999-04-03,1051,2F18P,468,NA,NA
1999-04-04,101,2F05P,758,NA,NA
1999-04-04,1051,2F18P,462,NA,NA
1999-04-05,101,2F05P,765,NA,NA
1999-04-05,1051,2F18P,465,NA,NA
1999-04-06,101,2F05P,769,NA,NA
1999-04-06,1051,2F18P,468,NA,NA
1999-04-07,101,2F05P,769,NA,NA
1999-04-07,1051,2F18P,467,NA,NA
1999-04-08,101,2F05P,769,NA,NA
1999-04-08,1051,2F18P,467,NA,NA
1999-04-09,101,2F05P,780,NA,NA
1999-04-09,1051,2F18P,470,NA,NA
1999-04-10,101,2F05P,765,NA,NA
1999-04-10,1051,2F18P,473,NA,NA
1999-04-11,101,2F05P,758,NA,NA
1999-04-11,1051,2F18P,469,NA,NA
1999-04-12,101,2F05P,773,NA,NA
1999-04-12,1051,2F18P,455,NA,NA
1999-04-13,101,2F05P,780,NA,NA
1999-04-13,1051,2F18P,440,NA,NA
1999-04-14,101,2F05P,784,NA,NA
1999-04-14,1051,2F18P,443,NA,NA
1999-04-15,101,2F05P,776,NA,NA
1999-04-15,1051,2F18P,438,NA,NA
1999-04-16,101,2F05P,780,NA,NA
1999-04-16,1051,2F18P,425,NA,NA
1999-04-17,101,2F05P,788,NA,NA
1999-04-17,1051,2F18P,406,NA,NA
1999-04-18,101,2F05P,788,NA,NA
1999-04-18,1051,2F18P,385,NA,NA
1999-04-19,101,2F05P,773,NA,NA
1999-04-19,1051,2F18P,372,NA,NA
1999-04-20,101,2F05P,780,NA,NA
1999-04-20,1051,2F18P,365,NA,NA
1999-04-21,101,2F05P,791,NA,NA
1999-04-21,1051,2F18P,354,NA,NA
1999-04-22,101,2F05P,795,NA,NA
1999-04-22,1051,2F18P,347,NA,NA
1999-04-23,101,2F05P,780,NA,NA
1999-04-23,1051,2F18P,333,NA,NA
1999-04-24,101,2F05P,784,NA,NA
1999-04-24,1051,2F18P,318,NA,NA
1999-04-25,101,2F05P,776,NA,NA
1999-04-25,1051,2F18P,295,NA,NA
1999-04-26,101,2F05P,780,NA,NA
1999-04-26,1051,2F18P,281,NA,NA
1999-04-27,101,2F05P,784,NA,NA
1999-04-27,1051,2F18P,281,NA,NA
1999-04-28,101,2F05P,784,NA,NA
1999-04-28,1051,2F18P,277,NA,NA
1999-04-29,101,2F05P,799,NA,NA
1999-04-29,1051,2F18P,267,NA,NA
1999-04-30,101,2F05P,803,NA,NA
1999-04-30,1051,2F18P,247,NA,NA
1999-05-01,101,2F05P,795,NA,NA
1999-05-01,1051,2F18P,220,NA,NA
1999-05-02,101,2F05P,780,NA,NA
1999-05-02,1051,2F18P,206,NA,NA
1999-05-03,101,2F05P,799,NA,NA
1999-05-03,1051,2F18P,207,NA,NA
1999-05-04,101,2F05P,810,NA,NA
1999-05-04,1051,2F18P,197,NA,NA
1999-05-05,101,2F05P,814,NA,NA
1999-05-05,1051,2F18P,190,NA,NA
1999-05-06,101,2F05P,814,NA,NA
1999-05-06,1051,2F18P,176,NA,NA
1999-05-07,101,2F05P,814,NA,NA
1999-05-07,1051,2F18P,169,NA,NA
1999-05-08,101,2F05P,818,NA,NA
1999-05-08,1051,2F18P,167,NA,NA
1999-05-09,101,2F05P,825,NA,NA
1999-05-09,1051,2F18P,169,NA,NA
1999-05-10,101,2F05P,818,NA,NA
1999-05-10,1051,2F18P,163,NA,NA
1999-05-11,101,2F05P,825,NA,NA
1999-05-11,1051,2F18P,147,NA,NA
1999-05-12,101,2F05P,825,NA,NA
1999-05-12,1051,2F18P,137,NA,NA
1999-05-13,101,2F05P,829,NA,NA
1999-05-13,1051,2F18P,121,NA,NA
1999-05-14,101,2F05P,848,NA,NA
1999-05-14,1051,2F18P,113,NA,NA
1999-05-15,101,2F05P,851,NA,NA
1999-05-15,1051,2F18P,99,NA,NA
1999-05-16,101,2F05P,855,NA,NA
1999-05-16,1051,2F18P,75,NA,NA
1999-05-17,101,2F05P,859,NA,NA
1999-05-17,1051,2F18P,76,NA,NA
1999-05-18,101,2F05P,859,NA,NA
1999-05-18,1051,2F18P,75,NA,NA
1999-05-19,101,2F05P,840,NA,NA
1999-05-19,1051,2F18P,57,NA,NA
1999-05-20,101,2F05P,836,NA,NA
1999-05-20,1051,2F18P,43,NA,NA
1999-05-21,101,2F05P,829,NA,NA
1999-05-21,1051,2F18P,25,NA,NA
1999-05-22,101,2F05P,788,NA,NA
1999-05-22,1051,2F18P,10,NA,NA
1999-05-23,101,2F05P,739,NA,NA
1999-05-23,1051,2F18P,0,NA,NA
1999-05-24,101,2F05P,716,NA,NA
1999-05-24,1051,2F18P,0,NA,NA
1999-05-25,101,2F05P,690,NA,NA
1999-05-25,1051,2F18P,0,NA,NA
1999-05-26,101,2F05P,675,NA,NA
1999-05-26,1051,2F18P,0,NA,NA
1999-05-27,101,2F05P,649,NA,NA
1999-05-27,1051,2F18P,0,NA,NA
1999-05-28,101,2F05P,653,NA,NA
1999-05-28,1051,2F18P,0,NA,NA
1999-05-29,101,2F05P,634,NA,NA
1999-05-29,1051,2F18P,0,NA,NA
1999-05-30,101,2F05P,623,NA,NA
1999-05-30,1051,2F18P,0,NA,NA
1999-05-31,101,2F05P,611,NA,NA
1999-05-31,1051,2F18P,0,NA,NA
1999-06-01,101,2F05P,589,NA,NA
1999-06-01,1051,2F18P,0,NA,NA
1999-06-02,101,2F05P,574,NA,NA
1999-06-02,1051,2F18P,0,NA,NA
1999-06-03,101,2F05P,540,NA,NA
1999-06-03,1051,2F18P,0,NA,NA
1999-06-04,101,2F05P,529,NA,NA
1999-06-04,1051,2F18P,0,NA,NA
1999-06-05,101,2F05P,514,NA,NA
1999-06-05,1051,2F18P,0,NA,NA
1999-06-06,101,2F05P,514,NA,NA
1999-06-06,1051,2F18P,0,NA,NA
1999-06-07,101,2F05P,514,NA,NA
1999-06-07,1051,2F18P,0,NA,NA
1999-06-08,101,2F05P,514,NA,NA
1999-06-08,1051,2F18P,0,NA,NA
1999-06-09,101,2F05P,499,NA,NA
1999-06-09,1051,2F18P,0,NA,NA
1999-06-10,101,2F05P,469,NA,NA
1999-06-10,1051,2F18P,0,NA,NA
1999-06-11,101,2F05P,443,NA,NA
1999-06-11,1051,2F18P,0,NA,NA
1999-06-12,101,2F05P,420,NA,NA
1999-06-12,1051,2F18P,0,NA,NA
1999-06-13,101,2F05P,375,NA,NA
1999-06-13,1051,2F18P,0,NA,NA
1999-06-14,101,2F05P,338,NA,NA
1999-06-14,1051,2F18P,0,NA,NA
1999-06-15,101,2F05P,296,NA,NA
1999-06-15,1051,2F18P,0,NA,NA
1999-06-16,101,2F05P,274,NA,NA
1999-06-16,1051,2F18P,0,NA,NA
1999-06-17,101,2F05P,240,NA,NA
1999-06-17,1051,2F18P,0,NA,NA
1999-06-18,101,2F05P,218,NA,NA
1999-06-18,1051,2F18P,0,NA,NA
1999-06-19,101,2F05P,188,NA,NA
1999-06-19,1051,2F18P,0,NA,NA
1999-06-20,101,2F05P,165,NA,NA
1999-06-20,1051,2F18P,0,NA,NA
1999-06-21,101,2F05P,131,NA,NA
1999-06-21,1051,2F18P,0,NA,NA
1999-06-22,101,2F05P,109,NA,NA
1999-06-22,1051,2F18P,0,NA,NA
1999-06-23,101,2F05P,94,NA,NA
1999-06-23,1051,2F18P,0,NA,NA
1999-06-24,101,2F05P,79,NA,NA
1999-06-24,1051,2F18P,0,NA,NA
1999-06-25,101,2F05P,56,NA,NA
1999-06-25,1051,2F18P,0,NA,NA
1999-06-26,101,2F05P,49,NA,NA
1999-06-26,1051,2F18P,0,NA,NA
1999-06-27,101,2F05P,26,NA,NA
1999-06-27,1051,2F18P,0,NA,NA
1999-06-28,101,2F05P,15,NA,NA
1999-06-28,1051,2F18P,0,NA,NA
1999-06-29,101,2F05P,11,NA,NA
1999-06-29,1051,2F18P,0,NA,NA
1999-06-30,101,2F05P,8,NA,NA
1999-06-30,1051,2F18P,0,NA,NA
1999-07-01,101,2F05P,0,NA,NA
1999-07-01,1051,2F18P,0,NA,NA
1999-07-02,101,2F05P,0,NA,NA
1999-07-02,1051,2F18P,0,NA,NA
1999-07-03,101,2F05P,0,NA,NA
1999-07-03,1051,2F18P,0,NA,NA
1999-07-04,101,2F05P,0,NA,NA
1999-07-04,1051,2F18P,0,NA,NA
1999-07-05,101,2F05P,0,NA,NA
1999-07-05,1051,2F18P,0,NA,NA
1999-07-06,101,2F05P,0,NA,NA
1999-07-06,1051,2F18P,0,NA,NA
1999-07-07,101,2F05P,0,NA,NA
1999-07-07,1051,2F18P,0,NA,NA
1999-07-08,101,2F05P,0,NA,NA
1999-07-08,1051,2F18P,0,NA,NA
1999-07-09,101,2F05P,0,NA,NA
1999-07-09,1051,2F18P,0,NA,NA
1999-07-10,101,2F05P,0,NA,NA
1999-07-10,1051,2F18P,0,NA,NA
1999-07-11,101,2F05P,0,NA,NA
1999-07-11,1051,2F18P,0,NA,NA
1999-07-12,101,2F05P,0,NA,NA
1999-07-12,1051,2F18P,0,NA,NA
1999-07-13,101,2F05P,0,NA,NA
1999-07-13,1051,2F18P,0,NA,NA
1999-07-14,101,2F05P,0,NA,NA
1999-07-14,1051,2F18P,0,NA,NA
1999-07-15,101,2F05P,0,NA,NA
1999-07-15,1051,2F18P,0,NA,NA
1999-07-16,101,2F05P,0,NA,NA
1999-07-16,1051,2F18P,0,NA,NA
1999-07-17,101,2F05P,0,NA,NA
1999-07-17,1051,2F18P,0,NA,NA
1999-07-18,101,2F05P,0,NA,NA
1999-07-18,1051,2F18P,0,NA,NA
1999-07-19,101,2F05P,0,NA,NA
1999-07-19,1051,2F18P,0,NA,NA
1999-07-20,101,2F05P,0,NA,NA
1999-07-20,1051,2F18P,0,NA,NA
1999-07-21,101,2F05P,0,NA,NA
1999-07-21,1051,2F18P,0,NA,NA
1999-07-22,101,2F05P,0,NA,NA
1999-07-22,1051,2F18P,0,NA,NA
1999-07-23,101,2F05P,0,NA,NA
1999-07-23,1051,2F18P,0,NA,NA
1999-07-24,101,2F05P,0,NA,NA
